"","fecha","anio","mes","compra","venta"
"1209",2007-12-10,2007,12,3.12,3.15
"1210",2007-12-11,2007,12,3.12,3.15
"1211",2007-12-12,2007,12,3.12,3.15
"1212",2007-12-13,2007,12,3.12,3.15
"1213",2007-12-14,2007,12,3.13,3.16
"1214",2007-12-17,2007,12,3.13,3.16
"1215",2007-12-18,2007,12,3.13,3.16
"1216",2007-12-19,2007,12,3.12,3.15
"1217",2007-12-20,2007,12,3.12,3.15
"1218",2007-12-21,2007,12,3.12,3.15
"1219",2007-12-26,2007,12,3.13,3.16
"1220",2007-12-27,2007,12,3.13,3.16
"1221",2007-12-28,2007,12,3.13,3.16
"1222",2008-01-02,2008,1,3.13,3.16
"1223",2008-01-03,2008,1,3.13,3.16
"1224",2008-01-04,2008,1,3.12,3.15
"1225",2008-01-07,2008,1,3.12,3.15
"1226",2008-01-08,2008,1,3.12,3.15
"1227",2008-01-09,2008,1,3.12,3.15
"1228",2008-01-10,2008,1,3.12,3.15
"1229",2008-01-11,2008,1,3.11,3.14
"1230",2008-01-14,2008,1,3.12,3.15
"1231",2008-01-15,2008,1,3.13,3.16
"1232",2008-01-16,2008,1,3.13,3.16
"1233",2008-01-17,2008,1,3.13,3.16
"1234",2008-01-18,2008,1,3.13,3.16
"1235",2008-01-21,2008,1,3.14,3.17
"1236",2008-01-22,2008,1,3.14,3.17
"1237",2008-01-23,2008,1,3.14,3.17
"1238",2008-01-24,2008,1,3.14,3.17
"1239",2008-01-25,2008,1,3.14,3.17
"1240",2008-01-28,2008,1,3.14,3.17
"1241",2008-01-29,2008,1,3.14,3.17
"1242",2008-01-30,2008,1,3.14,3.17
"1243",2008-01-31,2008,1,3.14,3.17
"1244",2008-02-01,2008,2,3.14,3.17
"1245",2008-02-04,2008,2,3.14,3.17
"1246",2008-02-05,2008,2,3.14,3.17
"1247",2008-02-06,2008,2,3.15,3.18
"1248",2008-02-07,2008,2,3.15,3.18
"1249",2008-02-08,2008,2,3.15,3.18
"1250",2008-02-11,2008,2,3.15,3.18
"1251",2008-02-12,2008,2,3.15,3.18
"1252",2008-02-13,2008,2,3.14,3.17
"1253",2008-02-14,2008,2,3.14,3.17
"1254",2008-02-15,2008,2,3.14,3.17
"1255",2008-02-18,2008,2,3.14,3.17
"1256",2008-02-19,2008,2,3.14,3.17
"1257",2008-02-20,2008,2,3.14,3.17
"1258",2008-02-21,2008,2,3.14,3.17
"1259",2008-02-22,2008,2,3.14,3.17
"1260",2008-02-25,2008,2,3.14,3.17
"1261",2008-02-26,2008,2,3.14,3.17
"1262",2008-02-27,2008,2,3.14,3.17
"1263",2008-02-28,2008,2,3.14,3.17
"1264",2008-02-29,2008,2,3.14,3.17
"1265",2008-03-03,2008,3,3.14,3.17
"1266",2008-03-04,2008,3,3.14,3.17
"1267",2008-03-05,2008,3,3.14,3.17
"1268",2008-03-06,2008,3,3.14,3.17
"1269",2008-03-07,2008,3,3.14,3.17
"1270",2008-03-10,2008,3,3.14,3.17
"1271",2008-03-11,2008,3,3.14,3.17
"1272",2008-03-12,2008,3,3.14,3.17
"1273",2008-03-13,2008,3,3.14,3.17
"1274",2008-03-14,2008,3,3.13,3.16
"1275",2008-03-17,2008,3,3.13,3.16
"1276",2008-03-18,2008,3,3.13,3.16
"1277",2008-03-19,2008,3,3.14,3.17
"1278",2008-03-25,2008,3,3.14,3.17
"1279",2008-03-26,2008,3,3.15,3.18
"1280",2008-03-27,2008,3,3.15,3.18
"1281",2008-03-28,2008,3,3.15,3.18
"1282",2008-03-31,2008,3,3.15,3.18
"1283",2008-04-01,2008,4,3.15,3.18
"1284",2008-04-03,2008,4,3.15,3.18
"1285",2008-04-04,2008,4,3.15,3.18
"1286",2008-04-07,2008,4,3.15,3.18
"1287",2008-04-08,2008,4,3.15,3.18
"1288",2008-04-09,2008,4,3.15,3.18
"1289",2008-04-10,2008,4,3.14,3.17
"1290",2008-04-11,2008,4,3.14,3.17
"1291",2008-04-14,2008,4,3.14,3.17
"1292",2008-04-15,2008,4,3.15,3.18
"1293",2008-04-16,2008,4,3.15,3.18
"1294",2008-04-17,2008,4,3.15,3.18
"1295",2008-04-18,2008,4,3.15,3.18
"1296",2008-04-21,2008,4,3.16,3.19
"1297",2008-04-22,2008,4,3.17,3.2
"1298",2008-04-23,2008,4,3.17,3.2
"1299",2008-04-24,2008,4,3.16,3.2
"1300",2008-04-25,2008,4,3.17,3.2
"1301",2008-04-28,2008,4,3.17,3.2
"1302",2008-04-29,2008,4,3.16,3.19
"1303",2008-04-30,2008,4,3.16,3.19
"1304",2008-05-02,2008,5,3.16,3.19
"1305",2008-05-05,2008,5,3.16,3.19
"1306",2008-05-06,2008,5,3.16,3.19
"1307",2008-05-07,2008,5,3.16,3.19
"1308",2008-05-08,2008,5,3.16,3.19
"1309",2008-05-09,2008,5,3.17,3.2
"1310",2008-05-12,2008,5,3.17,3.2
"1311",2008-05-13,2008,5,3.16,3.2
"1312",2008-05-14,2008,5,3.16,3.19
"1313",2008-05-15,2008,5,3.15,3.18
"1314",2008-05-16,2008,5,3.14,3.17
"1315",2008-05-19,2008,5,3.14,3.17
"1316",2008-05-20,2008,5,3.13,3.16
"1317",2008-05-21,2008,5,3.13,3.16
"1318",2008-05-22,2008,5,3.13,3.16
"1319",2008-05-23,2008,5,3.12,3.16
"1320",2008-05-26,2008,5,3.12,3.16
"1321",2008-05-27,2008,5,3.12,3.15
"1322",2008-05-28,2008,5,3.11,3.14
"1323",2008-05-29,2008,5,3.11,3.14
"1324",2008-05-30,2008,5,3.09,3.12
"1325",2008-06-03,2008,6,3.06,3.09
"1326",2008-06-04,2008,6,3.06,3.09
"1327",2008-06-05,2008,6,3.06,3.09
"1328",2008-06-06,2008,6,3.05,3.08
"1329",2008-06-09,2008,6,3.05,3.08
"1330",2008-06-10,2008,6,3.05,3.08
"1331",2008-06-11,2008,6,3.05,3.08
"1332",2008-06-12,2008,6,3.05,3.08
"1333",2008-06-13,2008,6,3.04,3.07
"1334",2008-06-17,2008,6,3.03,3.06
"1335",2008-06-18,2008,6,3.03,3.06
"1336",2008-06-19,2008,6,3.03,3.06
"1337",2008-06-20,2008,6,3.02,3.05
"1338",2008-06-23,2008,6,3.01,3.04
"1339",2008-06-24,2008,6,3.01,3.04
"1340",2008-06-25,2008,6,3.01,3.04
"1341",2008-06-26,2008,6,3.01,3.04
"1342",2008-06-27,2008,6,3.01,3.04
"1343",2008-06-30,2008,6,3.01,3.04
"1344",2008-07-01,2008,7,3.01,3.04
"1345",2008-07-02,2008,7,3.01,3.04
"1346",2008-07-03,2008,7,3.02,3.05
"1347",2008-07-04,2008,7,3.02,3.05
"1348",2008-07-07,2008,7,3.01,3.04
"1349",2008-07-08,2008,7,3.01,3.04
"1350",2008-07-10,2008,7,3.01,3.04
"1351",2008-07-11,2008,7,3.02,3.05
"1352",2008-07-14,2008,7,3.02,3.05
"1353",2008-07-15,2008,7,3.02,3.05
"1354",2008-07-16,2008,7,3.01,3.05
"1355",2008-07-17,2008,7,3.02,3.05
"1356",2008-07-18,2008,7,3.02,3.05
"1357",2008-07-21,2008,7,3.02,3.05
"1358",2008-07-22,2008,7,3.02,3.05
"1359",2008-07-23,2008,7,3.01,3.04
"1360",2008-07-24,2008,7,3.01,3.04
"1361",2008-07-25,2008,7,3.01,3.04
"1362",2008-07-28,2008,7,3.01,3.04
"1363",2008-07-29,2008,7,3.01,3.04
"1364",2008-07-30,2008,7,3.01,3.04
"1365",2008-07-31,2008,7,3.02,3.05
"1366",2008-08-01,2008,8,3.02,3.05
"1367",2008-08-04,2008,8,3.02,3.05
"1368",2008-08-05,2008,8,3.02,3.05
"1369",2008-08-06,2008,8,3.03,3.06
"1370",2008-08-07,2008,8,3.03,3.06
"1371",2008-08-08,2008,8,3.03,3.06
"1372",2008-08-11,2008,8,3.02,3.05
"1373",2008-08-12,2008,8,3.02,3.05
"1374",2008-08-13,2008,8,3.02,3.05
"1375",2008-08-14,2008,8,3.01,3.04
"1376",2008-08-15,2008,8,3.02,3.05
"1377",2008-08-19,2008,8,3.02,3.05
"1378",2008-08-20,2008,8,3.02,3.05
"1379",2008-08-21,2008,8,3.02,3.05
"1380",2008-08-22,2008,8,3.01,3.04
"1381",2008-08-25,2008,8,3,3.04
"1382",2008-08-26,2008,8,3.01,3.04
"1383",2008-08-27,2008,8,3.01,3.04
"1384",2008-08-28,2008,8,3.01,3.04
"1385",2008-08-29,2008,8,3.01,3.04
"1386",2008-09-01,2008,9,3.01,3.04
"1387",2008-09-02,2008,9,3.02,3.05
"1388",2008-09-03,2008,9,3.02,3.05
"1389",2008-09-04,2008,9,3.02,3.05
"1390",2008-09-05,2008,9,3.02,3.05
"1391",2008-09-08,2008,9,3.03,3.06
"1392",2008-09-09,2008,9,3.04,3.07
"1393",2008-09-10,2008,9,3.05,3.08
"1394",2008-09-11,2008,9,3.06,3.09
"1395",2008-09-12,2008,9,3.07,3.1
"1396",2008-09-15,2008,9,3.07,3.1
"1397",2008-09-16,2008,9,3.08,3.11
"1398",2008-09-17,2008,9,3.08,3.11
"1399",2008-09-18,2008,9,3.095,3.125
"1400",2008-09-19,2008,9,3.09,3.12
"1401",2008-09-22,2008,9,3.09,3.12
"1402",2008-09-23,2008,9,3.085,3.115
"1403",2008-09-24,2008,9,3.09,3.12
"1404",2008-09-25,2008,9,3.095,3.125
"1405",2008-09-26,2008,9,3.1,3.13
"1406",2008-09-29,2008,9,3.1,3.13
"1407",2008-09-30,2008,9,3.115,3.145
"1408",2008-10-01,2008,10,3.12,3.15
"1409",2008-10-02,2008,10,3.125,3.155
"1410",2008-10-03,2008,10,3.145,3.175
"1411",2008-10-06,2008,10,3.18,3.21
"1412",2008-10-07,2008,10,3.2,3.23
"1413",2008-10-08,2008,10,3.21,3.24
"1414",2008-10-09,2008,10,3.21,3.24
"1415",2008-10-10,2008,10,3.24,3.27
"1416",2008-10-14,2008,10,3.19,3.22
"1417",2008-10-15,2008,10,3.19,3.22
"1418",2008-10-16,2008,10,3.2,3.23
"1419",2008-10-17,2008,10,3.2,3.23
"1420",2008-10-20,2008,10,3.2,3.23
"1421",2008-10-21,2008,10,3.2,3.23
"1422",2008-10-22,2008,10,3.21,3.24
"1423",2008-10-23,2008,10,3.23,3.26
"1424",2008-10-24,2008,10,3.26,3.29
"1425",2008-10-27,2008,10,3.28,3.31
"1426",2008-10-28,2008,10,3.34,3.37
"1427",2008-10-29,2008,10,3.335,3.385
"1428",2008-10-30,2008,10,3.36,3.39
"1429",2008-10-31,2008,10,3.365,3.395
"1430",2008-11-03,2008,11,3.365,3.395
"1431",2008-11-04,2008,11,3.33,3.36
"1432",2008-11-05,2008,11,3.29,3.32
"1433",2008-11-07,2008,11,3.29,3.32
"1434",2008-11-10,2008,11,3.29,3.32
"1435",2008-11-11,2008,11,3.29,3.32
"1436",2008-11-12,2008,11,3.29,3.32
"1437",2008-11-13,2008,11,3.29,3.32
"1438",2008-11-14,2008,11,3.305,3.335
"1439",2008-11-17,2008,11,3.295,3.325
"1440",2008-11-18,2008,11,3.3,3.33
"1441",2008-11-19,2008,11,3.305,3.335
"1442",2008-11-20,2008,11,3.305,3.335
"1443",2008-11-21,2008,11,3.315,3.345
"1444",2008-11-24,2008,11,3.315,3.345
"1445",2008-11-25,2008,11,3.32,3.35
"1446",2008-11-26,2008,11,3.325,3.355
"1447",2008-11-27,2008,11,3.34,3.37
"1448",2008-11-28,2008,11,3.35,3.38
"1449",2008-12-01,2008,12,3.36,3.39
"1450",2008-12-02,2008,12,3.375,3.405
"1451",2008-12-03,2008,12,3.385,3.415
"1452",2008-12-04,2008,12,3.42,3.45
"1453",2008-12-05,2008,12,3.44,3.47
"1454",2008-12-09,2008,12,3.42,3.45
"1455",2008-12-10,2008,12,3.4,3.43
"1456",2008-12-11,2008,12,3.39,3.42
"1457",2008-12-12,2008,12,3.4,3.43
"1458",2008-12-15,2008,12,3.405,3.435
"1459",2008-12-16,2008,12,3.39,3.42
"1460",2008-12-17,2008,12,3.39,3.42
"1461",2008-12-18,2008,12,3.39,3.42
"1462",2008-12-19,2008,12,3.395,3.425
"1463",2008-12-22,2008,12,3.4,3.43
"1464",2008-12-23,2008,12,3.41,3.44
"1465",2008-12-24,2008,12,3.41,3.44
"1466",2008-12-26,2008,12,3.42,3.45
"1467",2008-12-29,2008,12,3.42,3.45
"1468",2008-12-30,2008,12,3.43,3.46
"1469",2008-12-31,2008,12,3.43,3.46
"1470",2009-01-02,2009,1,3.435,3.465
"1471",2009-01-05,2009,1,3.43,3.46
"1472",2009-01-06,2009,1,3.43,3.46
"1473",2009-01-07,2009,1,3.435,3.465
"1474",2009-01-08,2009,1,3.43,3.46
"1475",2009-01-09,2009,1,3.43,3.46
"1476",2009-01-12,2009,1,3.43,3.46
"1477",2009-01-13,2009,1,3.43,3.46
"1478",2009-01-14,2009,1,3.43,3.46
"1479",2009-01-15,2009,1,3.43,3.46
"1480",2009-01-16,2009,1,3.43,3.47
"1481",2009-01-19,2009,1,3.44,3.47
"1482",2009-01-20,2009,1,3.44,3.47
"1483",2009-01-21,2009,1,3.45,3.48
"1484",2009-01-22,2009,1,3.45,3.48
"1485",2009-01-23,2009,1,3.46,3.49
"1486",2009-01-26,2009,1,3.46,3.49
"1487",2009-01-27,2009,1,3.46,3.49
"1488",2009-01-28,2009,1,3.465,3.495
"1489",2009-01-29,2009,1,3.465,3.495
"1490",2009-01-30,2009,1,3.465,3.495
"1491",2009-02-02,2009,2,3.47,3.5
"1492",2009-02-03,2009,2,3.48,3.51
"1493",2009-02-04,2009,2,3.47,3.5
"1494",2009-02-05,2009,2,3.47,3.5
"1495",2009-02-06,2009,2,3.47,3.5
"1496",2009-02-09,2009,2,3.47,3.5
"1497",2009-02-10,2009,2,3.465,3.495
"1498",2009-02-11,2009,2,3.47,3.5
"1499",2009-02-12,2009,2,3.47,3.5
"1500",2009-02-13,2009,2,3.475,3.505
"1501",2009-02-16,2009,2,3.48,3.51
"1502",2009-02-17,2009,2,3.48,3.51
"1503",2009-02-18,2009,2,3.49,3.52
"1504",2009-02-19,2009,2,3.51,3.54
"1505",2009-02-20,2009,2,3.52,3.55
"1506",2009-02-23,2009,2,3.53,3.56
"1507",2009-02-24,2009,2,3.53,3.56
"1508",2009-02-25,2009,2,3.535,3.565
"1509",2009-02-26,2009,2,3.535,3.565
"1510",2009-02-27,2009,2,3.55,3.58
"1511",2009-03-02,2009,3,3.58,3.61
"1512",2009-03-03,2009,3,3.59,3.62
"1513",2009-03-04,2009,3,3.6,3.63
"1514",2009-03-05,2009,3,3.605,3.635
"1515",2009-03-06,2009,3,3.61,3.64
"1516",2009-03-09,2009,3,3.615,3.645
"1517",2009-03-10,2009,3,3.615,3.645
"1518",2009-03-11,2009,3,3.62,3.65
"1519",2009-03-12,2009,3,3.625,3.655
"1520",2009-03-13,2009,3,3.625,3.655
"1521",2009-03-16,2009,3,3.625,3.655
"1522",2009-03-17,2009,3,3.625,3.655
"1523",2009-03-18,2009,3,3.635,3.665
"1524",2009-03-19,2009,3,3.63,3.66
"1525",2009-03-20,2009,3,3.635,3.665
"1526",2009-03-23,2009,3,3.65,3.69
"1527",2009-03-25,2009,3,3.655,3.695
"1528",2009-03-26,2009,3,3.675,3.705
"1529",2009-03-27,2009,3,3.695,3.725
"1530",2009-03-30,2009,3,3.695,3.725
"1531",2009-03-31,2009,3,3.695,3.725
"1532",2009-04-01,2009,4,3.7,3.73
"1533",2009-04-03,2009,4,3.685,3.715
"1534",2009-04-06,2009,4,3.66,3.69
"1535",2009-04-07,2009,4,3.66,3.69
"1536",2009-04-08,2009,4,3.665,3.695
"1537",2009-04-13,2009,4,3.665,3.695
"1538",2009-04-14,2009,4,3.665,3.695
"1539",2009-04-15,2009,4,3.66,3.69
"1540",2009-04-16,2009,4,3.665,3.695
"1541",2009-04-17,2009,4,3.67,3.7
"1542",2009-04-20,2009,4,3.67,3.7
"1543",2009-04-21,2009,4,3.67,3.7
"1544",2009-04-22,2009,4,3.68,3.71
"1545",2009-04-23,2009,4,3.68,3.71
"1546",2009-04-24,2009,4,3.678,3.71
"1547",2009-04-27,2009,4,3.685,3.715
"1548",2009-04-28,2009,4,3.695,3.725
"1549",2009-04-29,2009,4,3.7,3.73
"1550",2009-04-30,2009,4,3.695,3.725
"1551",2009-05-04,2009,5,3.675,3.705
"1552",2009-05-05,2009,5,3.68,3.71
"1553",2009-05-06,2009,5,3.69,3.72
"1554",2009-05-07,2009,5,3.7,3.73
"1555",2009-05-08,2009,5,3.7,3.73
"1556",2009-05-11,2009,5,3.7,3.73
"1557",2009-05-12,2009,5,3.7,3.73
"1558",2009-05-13,2009,5,3.705,3.735
"1559",2009-05-14,2009,5,3.705,3.735
"1560",2009-05-15,2009,5,3.71,3.74
"1561",2009-05-18,2009,5,3.71,3.74
"1562",2009-05-19,2009,5,3.71,3.74
"1563",2009-05-20,2009,5,3.71,3.74
"1564",2009-05-21,2009,5,3.715,3.745
"1565",2009-05-22,2009,5,3.715,3.745
"1566",2009-05-26,2009,5,3.72,3.75
"1567",2009-05-27,2009,5,3.72,3.75
"1568",2009-05-28,2009,5,3.72,3.75
"1569",2009-05-29,2009,5,3.73,3.76
"1570",2009-06-01,2009,6,3.725,3.755
"1571",2009-06-02,2009,6,3.725,3.755
"1572",2009-06-03,2009,6,3.725,3.755
"1573",2009-06-04,2009,6,3.725,3.755
"1574",2009-06-05,2009,6,3.735,3.765
"1575",2009-06-08,2009,6,3.74,3.77
"1576",2009-06-09,2009,6,3.74,3.77
"1577",2009-06-10,2009,6,3.74,3.77
"1578",2009-06-11,2009,6,3.74,3.77
"1579",2009-06-12,2009,6,3.73,3.77
"1580",2009-06-16,2009,6,3.745,3.775
"1581",2009-06-17,2009,6,3.745,3.775
"1582",2009-06-18,2009,6,3.75,3.78
"1583",2009-06-19,2009,6,3.755,3.785
"1584",2009-06-22,2009,6,3.76,3.79
"1585",2009-06-23,2009,6,3.77,3.8
"1586",2009-06-24,2009,6,3.775,3.805
"1587",2009-06-25,2009,6,3.775,3.805
"1588",2009-06-26,2009,6,3.78,3.81
"1589",2009-06-29,2009,6,3.76,3.8
"1590",2009-06-30,2009,6,3.775,3.805
"1591",2009-07-01,2009,7,3.78,3.81
"1592",2009-07-02,2009,7,3.78,3.81
"1593",2009-07-03,2009,7,3.78,3.81
"1594",2009-07-06,2009,7,3.785,3.815
"1595",2009-07-07,2009,7,3.785,3.815
"1596",2009-07-08,2009,7,3.79,3.82
"1597",2009-07-13,2009,7,3.79,3.82
"1598",2009-07-14,2009,7,3.79,3.82
"1599",2009-07-15,2009,7,3.79,3.82
"1600",2009-07-16,2009,7,3.79,3.82
"1601",2009-07-17,2009,7,3.79,3.82
"1602",2009-07-20,2009,7,3.79,3.82
"1603",2009-07-21,2009,7,3.79,3.82
"1604",2009-07-22,2009,7,3.79,3.82
"1605",2009-07-23,2009,7,3.79,3.82
"1606",2009-07-24,2009,7,3.79,3.82
"1607",2009-07-27,2009,7,3.79,3.82
"1608",2009-07-28,2009,7,3.79,3.82
"1609",2009-07-29,2009,7,3.8,3.83
"1610",2009-07-30,2009,7,3.81,3.84
"1611",2009-07-31,2009,7,3.81,3.84
"1612",2009-08-03,2009,8,3.805,3.835
"1613",2009-08-04,2009,8,3.805,3.835
"1614",2009-08-05,2009,8,3.805,3.835
"1615",2009-08-06,2009,8,3.805,3.835
"1616",2009-08-07,2009,8,3.81,3.84
"1617",2009-08-10,2009,8,3.81,3.84
"1618",2009-08-11,2009,8,3.81,3.84
"1619",2009-08-12,2009,8,3.815,3.845
"1620",2009-08-13,2009,8,3.82,3.85
"1621",2009-08-14,2009,8,3.82,3.85
"1622",2009-08-18,2009,8,3.815,3.855
"1623",2009-08-19,2009,8,3.83,3.86
"1624",2009-08-20,2009,8,3.83,3.86
"1625",2009-08-21,2009,8,3.83,3.86
"1626",2009-08-24,2009,8,3.83,3.86
"1627",2009-08-25,2009,8,3.83,3.86
"1628",2009-08-26,2009,8,3.83,3.86
"1629",2009-08-27,2009,8,3.83,3.86
"1630",2009-08-28,2009,8,3.83,3.86
"1631",2009-08-31,2009,8,3.83,3.86
"1632",2009-09-01,2009,9,3.83,3.86
"1633",2009-09-02,2009,9,3.83,3.86
"1634",2009-09-03,2009,9,3.83,3.86
"1635",2009-09-04,2009,9,3.83,3.86
"1636",2009-09-07,2009,9,3.83,3.86
"1637",2009-09-08,2009,9,3.83,3.86
"1638",2009-09-09,2009,9,3.83,3.86
"1639",2009-09-10,2009,9,3.83,3.86
"1640",2009-09-11,2009,9,3.83,3.86
"1641",2009-09-14,2009,9,3.825,3.855
"1642",2009-09-15,2009,9,3.815,3.845
"1643",2009-09-16,2009,9,3.81,3.84
"1644",2009-09-17,2009,9,3.815,3.845
"1645",2009-09-18,2009,9,3.82,3.85
"1646",2009-09-21,2009,9,3.82,3.85
"1647",2009-09-22,2009,9,3.82,3.85
"1648",2009-09-23,2009,9,3.82,3.85
"1649",2009-09-24,2009,9,3.82,3.85
"1650",2009-09-25,2009,9,3.82,3.85
"1651",2009-09-28,2009,9,3.82,3.85
"1652",2009-09-29,2009,9,3.82,3.85
"1653",2009-09-30,2009,9,3.82,3.85
"1654",2009-10-01,2009,10,3.82,3.85
"1655",2009-10-02,2009,10,3.825,3.855
"1656",2009-10-05,2009,10,3.82,3.85
"1657",2009-10-06,2009,10,3.815,3.845
"1658",2009-10-07,2009,10,3.815,3.845
"1659",2009-10-08,2009,10,3.815,3.845
"1660",2009-10-09,2009,10,3.81,3.84
"1661",2009-10-13,2009,10,3.81,3.84
"1662",2009-10-14,2009,10,3.8,3.83
"1663",2009-10-15,2009,10,3.8,3.83
"1664",2009-10-16,2009,10,3.8,3.83
"1665",2009-10-19,2009,10,3.8,3.83
"1666",2009-10-20,2009,10,3.8,3.83
"1667",2009-10-21,2009,10,3.8,3.83
"1668",2009-10-22,2009,10,3.8,3.83
"1669",2009-10-23,2009,10,3.8,3.83
"1670",2009-10-26,2009,10,3.8,3.83
"1671",2009-10-27,2009,10,3.8,3.83
"1672",2009-10-28,2009,10,3.8,3.83
"1673",2009-10-29,2009,10,3.8,3.83
"1674",2009-10-30,2009,10,3.8,3.83
"1675",2009-11-02,2009,11,3.8,3.83
"1676",2009-11-03,2009,11,3.8,3.83
"1677",2009-11-04,2009,11,3.8,3.83
"1678",2009-11-05,2009,11,3.8,3.83
"1679",2009-11-09,2009,11,3.8,3.83
"1680",2009-11-10,2009,11,3.795,3.825
"1681",2009-11-11,2009,11,3.79,3.82
"1682",2009-11-12,2009,11,3.79,3.82
"1683",2009-11-13,2009,11,3.79,3.82
"1684",2009-11-16,2009,11,3.79,3.82
"1685",2009-11-17,2009,11,3.79,3.82
"1686",2009-11-18,2009,11,3.79,3.82
"1687",2009-11-19,2009,11,3.785,3.815
"1688",2009-11-20,2009,11,3.78,3.81
"1689",2009-11-23,2009,11,3.78,3.81
"1690",2009-11-24,2009,11,3.785,3.815
"1691",2009-11-25,2009,11,3.785,3.815
"1692",2009-11-26,2009,11,3.79,3.82
"1693",2009-11-27,2009,11,3.79,3.82
"1694",2009-11-30,2009,11,3.79,3.82
"1695",2009-12-01,2009,12,3.79,3.82
"1696",2009-12-02,2009,12,3.79,3.82
"1697",2009-12-03,2009,12,3.79,3.82
"1698",2009-12-04,2009,12,3.79,3.82
"1699",2009-12-07,2009,12,3.79,3.82
"1700",2009-12-09,2009,12,3.78,3.81
"1701",2009-12-10,2009,12,3.79,3.82
"1702",2009-12-11,2009,12,3.79,3.82
"1703",2009-12-14,2009,12,3.79,3.82
"1704",2009-12-15,2009,12,3.79,3.82
"1705",2009-12-16,2009,12,3.79,3.82
"1706",2009-12-17,2009,12,3.8,3.83
"1707",2009-12-18,2009,12,3.8,3.83
"1708",2009-12-21,2009,12,3.8,3.83
"1709",2009-12-22,2009,12,3.79,3.82
"1710",2009-12-23,2009,12,3.785,3.815
"1711",2009-12-24,2009,12,3.78,3.81
"1712",2009-12-28,2009,12,3.78,3.81
"1713",2009-12-29,2009,12,3.81,3.84
"1714",2009-12-30,2009,12,3.79,3.82
"1715",2009-12-31,2009,12,3.79,3.82
"1716",2010-01-04,2010,1,3.79,3.82
"1717",2010-01-05,2010,1,3.79,3.82
"1718",2010-01-06,2010,1,3.79,3.82
"1719",2010-01-07,2010,1,3.785,3.815
"1720",2010-01-08,2010,1,3.79,3.82
"1721",2010-01-11,2010,1,3.785,3.815
"1722",2010-01-12,2010,1,3.785,3.815
"1723",2010-01-13,2010,1,3.785,3.815
"1724",2010-01-14,2010,1,3.785,3.815
"1725",2010-01-15,2010,1,3.79,3.82
"1726",2010-01-18,2010,1,3.79,3.82
"1727",2010-01-19,2010,1,3.79,3.82
"1728",2010-01-20,2010,1,3.79,3.82
"1729",2010-01-21,2010,1,3.79,3.82
"1730",2010-01-22,2010,1,3.79,3.82
"1731",2010-01-25,2010,1,3.79,3.82
"1732",2010-01-26,2010,1,3.8,3.83
"1733",2010-01-27,2010,1,3.8,3.83
"1734",2010-01-28,2010,1,3.8,3.83
"1735",2010-01-29,2010,1,3.815,3.845
"1736",2010-02-01,2010,2,3.82,3.85
"1737",2010-02-02,2010,2,3.82,3.85
"1738",2010-02-03,2010,2,3.82,3.85
"1739",2010-02-04,2010,2,3.82,3.85
"1740",2010-02-05,2010,2,3.82,3.85
"1741",2010-02-08,2010,2,3.825,3.855
"1742",2010-02-09,2010,2,3.83,3.86
"1743",2010-02-10,2010,2,3.83,3.86
"1744",2010-02-11,2010,2,3.835,3.865
"1745",2010-02-12,2010,2,3.84,3.87
"1746",2010-02-15,2010,2,3.84,3.87
"1747",2010-02-16,2010,2,3.84,3.87
"1748",2010-02-17,2010,2,3.84,3.87
"1749",2010-02-18,2010,2,3.84,3.87
"1750",2010-02-19,2010,2,3.84,3.87
"1751",2010-02-22,2010,2,3.845,3.875
"1752",2010-02-23,2010,2,3.85,3.88
"1753",2010-02-24,2010,2,3.85,3.88
"1754",2010-02-25,2010,2,3.85,3.88
"1755",2010-02-26,2010,2,3.85,3.88
"1756",2010-03-01,2010,3,3.845,3.875
"1757",2010-03-02,2010,3,3.845,3.875
"1758",2010-03-03,2010,3,3.845,3.875
"1759",2010-03-04,2010,3,3.845,3.875
"1760",2010-03-05,2010,3,3.845,3.875
"1761",2010-03-08,2010,3,3.845,3.875
"1762",2010-03-09,2010,3,3.845,3.875
"1763",2010-03-10,2010,3,3.845,3.875
"1764",2010-03-11,2010,3,3.845,3.875
"1765",2010-03-12,2010,3,3.845,3.875
"1766",2010-03-15,2010,3,3.845,3.875
"1767",2010-03-16,2010,3,3.845,3.875
"1768",2010-03-17,2010,3,3.845,3.875
"1769",2010-03-18,2010,3,3.845,3.875
"1770",2010-03-19,2010,3,3.845,3.875
"1771",2010-03-22,2010,3,3.845,3.875
"1772",2010-03-23,2010,3,3.845,3.875
"1773",2010-03-25,2010,3,3.845,3.875
"1774",2010-03-26,2010,3,3.845,3.875
"1775",2010-03-29,2010,3,3.855,3.885
"1776",2010-03-30,2010,3,3.855,3.885
"1777",2010-03-31,2010,3,3.86,3.89
"1778",2010-04-05,2010,4,3.86,3.89
"1779",2010-04-06,2010,4,3.86,3.89
"1780",2010-04-07,2010,4,3.86,3.89
"1781",2010-04-08,2010,4,3.86,3.89
"1782",2010-04-09,2010,4,3.86,3.89
"1783",2010-04-12,2010,4,3.86,3.89
"1784",2010-04-13,2010,4,3.86,3.89
"1785",2010-04-14,2010,4,3.86,3.89
"1786",2010-04-15,2010,4,3.86,3.89
"1787",2010-04-16,2010,4,3.85,3.89
"1788",2010-04-19,2010,4,3.855,3.885
"1789",2010-04-20,2010,4,3.855,3.885
"1790",2010-04-21,2010,4,3.855,3.885
