"","year","company","country","region","productionGroup","units","fixed_assets","cash_and_equi","net_income_after_tax","income_tax","assets","liabilities","current_liabilities","equity","KTA","tg_beforetax","tg_aftertax","ratio_endeudamiento","ratio_endeudamiento_cp","pasivo_activo","ratio_solvencia","is_media"
"224",2014-01-01,"ENOC","United Arab Emirates","Middle East/North Africa","Internationalized operators","USD million",0,0,0,0,20254,0,0,0,0,NA,NA,NA,NA,0,NA,"empresas"
"225",2014-01-01,"Equinor","Norway","Western Europe","Internationalized operators","USD million",116159.7461,13171.1188,4125.8926,13869.3467,156625.2314,96006.3475,28405.1838,60460.1957,129330.8649,0.139141103818598,0.0319018403162322,1.58792650914294,0.46981627285735,0.612968591598199,0.629752066132919,"empresas"
"226",2014-01-01,"ETAP","Tunisia","Middle East/North Africa","Small domestic producers","USD million",777.8931,626.3425,424.9698,423.1907,3040.2572,1695.1495,1441.7208,1345.1078,1404.2356,0.604001564979552,0.302634258809562,1.26023319469265,1.07182547004783,0.557567793935329,0.793503935788554,"empresas"
"227",2014-01-01,"Gabon Oil Company","Gabon","Sub-Saharan Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"228",2014-01-01,"Gazprom","Russia","Eurasia","Internationalized operators","USD million",305285.6262,27051.5763,44861.6058,5541.5304,395471.0532,131779.0584,48359.2679,263691.8646,332337.2025,0.151662636084204,0.134988215169802,0.499746393768722,0.183393097748227,0.333220490687484,2.00101493971519,"empresas"
"229",2014-01-01,"GEPetrol","Equatorial Guinea","Sub-Saharan Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"230",2014-01-01,"GNPC","Ghana","Sub-Saharan Africa","Small domestic producers","USD million",558.0968,26.3973,634.1602,0.0815,863.723,264.8133,114.5905,598.9097,584.4941,1.08511223637672,1.08497279955435,0.442158976553561,0.191331848524076,0.306595169979264,2.26162998610719,"empresas"
"231",2014-01-01,"IPIC","United Arab Emirates","Middle East/North Africa","Internationalized operators","USD million",42970.356,5303.258,3769.357,810.692,66291.356,50041.631,20644.273,16250.465,48273.614,0.0948768617158019,0.0780831739674597,3.07939686648967,1.27038044757488,0.754874149806198,0.324738915883857,"empresas"
"232",2014-01-01,"KazMunayGas","Kazakhstan","Eurasia","Large domestic producers","USD million",36760.6269,4593.0205,-1043.9279,742.4068,49326.1777,24675.9745,6684.7528,24650.2088,41353.6474,-0.00729128188097865,-0.0252439135513836,1.00104525280938,0.271184429074694,0.500261233499145,0.998955838603254,"empresas"
"233",2014-01-01,"KPC","Kuwait","Middle East/North Africa","Large domestic producers","USD million",67003.5194,18670.462,86093.6469,144.5705,112507.719,41209.9582,35569.8129,71301.2749,85673.9814,1.00658585011202,1.00489840081133,0.577969443853521,0.49886643611754,0.366285607479074,1.73019527352978,"empresas"
"234",2014-01-01,"MOGE","Myanmar","Asia-Pacific","Small domestic producers","USD million",0,0,0,1048.406,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"235",2014-01-01,"Naftogaz","Ukraine","Eurasia","Medium domestic producers","USD million",39702.6602,278.7999,6442.0959,0,43413.6272,13381.8085,5211.8091,30031.8187,39981.4601,0.16112707949853,0.16112707949853,0.445587682640079,0.173542906344197,0.308239816920895,2.24422720591167,"empresas"
"236",2014-01-01,"NAMCOR","Namibia","Sub-Saharan Africa","Pre-production NOCs","USD million",20.5417,22.337,1.3878,5.6869,66.0127,29.5961,9.4104,36.4166,42.8787,0.164993341682467,0.0323657200428185,0.812709039284282,0.258409626379179,0.448339486189779,1.2304526609925,"empresas"
"237",2014-01-01,"National Oil Kenya","Kenya","Sub-Saharan Africa","Pre-production NOCs","USD million",58.344,2.4489,0,0,108.0456,81.0001,67.5962,27.0455,60.7929,0,0,2.99495664713169,2.49935109352757,0.749684392515753,0.333894649512778,"empresas"
"238",2014-01-01,"Nilepet","South Sudan","Sub-Saharan Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"239",2014-01-01,"NIOC","Iran","Middle East/North Africa","Large domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"240",2014-01-01,"NNPC","Nigeria","Sub-Saharan Africa","Large domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"241",2014-01-01,"NOC Libya","Libya","Middle East/North Africa","Large domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"242",2014-01-01,"NOCAL","Liberia","Sub-Saharan Africa","Pre-production NOCs","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"243",2014-01-01,"ONGC","India","Asia-Pacific","Internationalized operators","USD million",46101.4523,2637.5627,13243.816,1479.4865,55430.906,25457.2874,9007.2313,29973.6181,48739.015,0.302084531252837,0.271729250170526,0.849323138603678,0.30050530669836,0.459261614811059,1.17740816721895,"empresas"
"244",2014-01-01,"OOC","Oman","Middle East/North Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"245",2014-01-01,"Orsted","Denmark","Western Europe","Internationalized operators","USD million",16213.0139,849.8937,3839.8446,736.9309,26710.8936,15747.265,5034.3283,10963.6286,17062.9076,0.26822951910025,0.225040461451013,1.43631872024559,0.459184498460665,0.589544671766429,0.696224303077392,"empresas"
"246",2014-01-01,"PCJ","Jamaica","Latin America/Caribbean","Pre-production NOCs","USD million",178.4264,0,23.7501,5.4265,250.9637,250.9637,35.2721,169.7482,178.4264,0.163521765837342,0.1331086655338,1.47844689958421,0.207790715895662,1,0.676385469292969,"empresas"
"247",2014-01-01,"PDVSA","Venezuela","Latin America/Caribbean","Large domestic producers","USD million",162210,7911,34103,5106,217418,127661,55726,89757,170121,0.230477130983241,0.20046319972255,1.4222957540916,0.620854083804049,0.587168495708727,0.703088648843421,"empresas"
"248",2014-01-01,"Pemex","Mexico","Latin America/Caribbean","Large domestic producers","USD million",138352.2977,8876.3922,46529.7147,0,160118.5635,217874.7334,25139.0075,-57756.1699,147228.6899,0.316037008354851,0.316037008354851,-3.77231962883328,-0.435260986722736,1.36070876878682,-0.265088883867798,"empresas"
"249",2014-01-01,"Pertamina","Indonesia","Asia-Pacific","Large domestic producers","USD million",30203.214,3638.714,1476.647,2311.673,50695.945,31881.176,13745.59,18814.769,33841.928,0.111941612782818,0.0436336546783032,1.69447607887187,0.730574475828005,0.628870336670911,0.590152916567444,"empresas"
"250",2014-01-01,"Perupetro","Peru","Latin America/Caribbean","Medium domestic producers","USD million",15.7173,17.6503,683.7329,0.2983,120.1267,108.3622,104.0294,11.7645,33.3676,20.4998621417183,20.4909223318429,9.21094819159335,8.84265374644056,0.902065902085049,0.108566455830539,"empresas"
"251",2014-01-01,"Petroamazonas","Ecuador","Latin America/Caribbean","Medium domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"252",2014-01-01,"Petrobangla","Bangladesh","Asia-Pacific","Medium domestic producers","USD million",4.1454,150.7066,-121.9823,152.6788,739.805,97.113,95.1682,0,154.852,0.198231214320771,-0.787734740268127,NA,NA,0.131268374774434,0,"empresas"
"253",2014-01-01,"Petrobras","Brazil","Latin America/Caribbean","Internationalized operators","USD million",247855,16655,-8824,0,298687,181709,31118,116978,264510,-0.0333597973611584,-0.0333597973611584,1.55336046094137,0.266015832036793,0.608359252327688,0.643765581231529,"empresas"
"254",2014-01-01,"PetroChina","China","Asia-Pacific","Internationalized operators","USD million",327856.5325,12009.2442,56330.5465,6141.679,391551.8524,177049.5106,94381.9029,214502.3418,339865.7767,0.183814404929462,0.16574350923754,0.825396632569538,0.440004067591956,0.452173855173415,1.21153874457533,"empresas"
"255",2014-01-01,"Petroci","Cote d'Ivoire","Sub-Saharan Africa","Small domestic producers","USD million",1350.5356,29.3114,17.2487,60.0407,2655.8218,1955.6205,1783.8356,700.1993,1379.847,0.056013021733569,0.0125004438897936,2.79294837912577,2.54761123011691,0.736352303456504,0.358044569485746,"empresas"
"256",2014-01-01,"Petroecuador","Ecuador","Latin America/Caribbean","Medium domestic producers","USD million",5771,352,0,0,9311,5250,3062,4061,6123,0,0,1.29278502831815,0.754001477468604,0.563849210611105,0.77352380952381,"empresas"
"257",2014-01-01,"PetroleumBrunei","Brunei","Asia-Pacific","Medium domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"258",2014-01-01,"Petronas","Malaysia","Asia-Pacific","Internationalized operators","USD million",105555.6995,35695.3885,12083.3164,9930.1536,164225.4914,44474.2553,21754.9805,119751.236,141251.088,0.155846374790402,0.0855449439086798,0.371388695311671,0.181668108210591,0.270812131057505,2.6925967662015,"empresas"
"259",2014-01-01,"PetroSA","South Africa","Sub-Saharan Africa","Small domestic producers","USD million",1874.5014,472.9025,-78.5348,5.5405,3138.1803,1436.0717,522.3091,1702.1086,2347.4039,-0.0310957564652593,-0.0334560234819411,0.843701571098342,0.306860032315212,0.457612872020132,1.18525321542093,"empresas"
"260",2014-01-01,"Petrotrin","Trinidad and Tobago","Latin America/Caribbean","Small domestic producers","USD million",5014.8842,282.1459,434.2971,0,7082.7898,5189.4847,2359.8026,1893.3052,5297.0301,0.0819887921724289,0.0819887921724289,2.74096574604031,1.24639313302472,0.732689356388919,0.364834913185118,"empresas"
"261",2014-01-01,"PetroVietnam","Vietnam","Asia-Pacific","Medium domestic producers","USD million",295.0134,220.9978,0,0,1050.9755,645.6081,599.4305,405.3674,516.0112,0,0,1.59264928556169,1.47873385970357,0.614294148626681,0.627884625363281,"empresas"
"262",2014-01-01,"PNOC","Philippines","Asia-Pacific","Small domestic producers","USD million",0,41.9759,94.7546,0.2748,955.182,103.5484,0,851.6337,41.9759,2.26390381147277,2.25735719782065,0.121587955009296,0,0.108406984218714,8.22449888168238,"empresas"
"263",2014-01-01,"PTT","Thailand","Asia-Pacific","Internationalized operators","USD million",47605.3426,7210.9973,3395.157,1668.9599,69284.5729,36812.2943,12697.1512,32472.2786,54816.3399,0.0923833460832725,0.0619369517591597,1.13365294605473,0.391015098028877,0.531320216884818,0.882104177896894,"empresas"
"264",2014-01-01,"Qatar Petroleum","Qatar","Middle East/North Africa","Large domestic producers","USD million",60338.5986,5545.4129,30937.6225,11655.9662,110030.6703,10822.5077,6949.8747,99208.1626,65884.0115,0.646493553295552,0.469577091552781,0.109088883579424,0.0700534564683088,0.0983590090880324,9.16683686905577,"empresas"
"265",2014-01-01,"Rosneft","Russia","Eurasia","Internationalized operators","USD million",172102.8806,5628.1941,82442.6214,3335.2261,227629.1846,152560.5398,52920.6587,75068.6448,177731.0747,0.482627180670505,0.463861604050718,2.03228045752599,0.704963554903551,0.670215201394698,0.492058070182575,"empresas"
"266",2014-01-01,"Saudi Aramco","Saudi Arabia","Middle East/North Africa","Large domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"267",2014-01-01,"SHT","Chad","Sub-Saharan Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"268",2014-01-01,"Sinopec Corp","China","Asia-Pacific","Internationalized operators","USD million",177624.4334,1522.764,37948.6451,2860.1267,236247.0204,131162.9599,98358.1806,105084.0605,179147.1974,0.227794642574743,0.211829409841496,1.24817179004993,0.935995241638003,0.55519413399552,0.801171768158611,"empresas"
"269",2014-01-01,"Sinopec Group","China","Asia-Pacific","Internationalized operators","USD million",281568.0893,5732.7871,5456.0689,5486.1824,362723.188,207979.4428,132966.5115,154743.9079,287300.8764,0.0380863832965321,0.0189907840462125,1.34402346187614,0.859268150226158,0.573383366932692,0.744034630618791,"empresas"
"270",2014-01-01,"SNH","Cameroon","Sub-Saharan Africa","Small domestic producers","USD million",127.0215,0,0,18.7949,177.9416,0,31.8563,401.6034,127.0215,0.147966289171518,0,0,0.0793227846178593,0,NA,"empresas"
"271",2014-01-01,"SNPC","Congo (Rep.)","Sub-Saharan Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"272",2014-01-01,"SOCAR","Azerbaijan","Eurasia","Medium domestic producers","USD million",20742.0818,1902.2181,2099.8346,592.8495,30684.1037,16587.0357,8785.6467,14097.0679,22644.2999,0.118912225676714,0.0927312661143478,1.17663019130382,0.623225110521032,0.540574228994018,0.849884702424557,"empresas"
"273",2014-01-01,"Sonahydroc","Dem. Rep. of Congo","Sub-Saharan Africa","Pre-production NOCs","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"274",2014-01-01,"Sonangol","Angola","Sub-Saharan Africa","Large domestic producers","USD million",40420.5248,7116.2543,20359.9248,714.8499,54496.4358,32680.1203,11591.8291,21816.3257,47536.7791,0.443336193553761,0.42829836571742,1.49796628219572,0.531337369060272,0.599674452471257,0.667571768394011,"empresas"
"275",2014-01-01,"Sonatrach","Algeria","Middle East/North Africa","Large domestic producers","USD million",60375.5196,0,0,0,112796.1146,39588.4702,36547.9764,73145.5935,60375.5196,0,0,0.541228368049266,0.49966067197199,0.350973704549926,1.84764890207857,"empresas"
"276",2014-01-01,"Staatsolie","Suriname","Latin America/Caribbean","Small domestic producers","USD million",1678,115,288,124,2004,754,238,1103,1793,0.229782487451199,0.160624651422197,0.683590208522212,0.215775158658205,0.37624750499002,1.46286472148541,"empresas"
"277",2014-01-01,"Sudapet","Sudan","Middle East/North Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"278",2014-01-01,"TAQA","United Arab Emirates","Middle East/North Africa","Internationalized operators","USD million",27927.2975,961.1981,881.1436,163.921,31324.1661,28932.3349,2642.3417,2391.8312,28888.4956,0.0361758055687746,0.0305015398586557,12.0963113534099,1.10473586095875,0.923642621726489,0.0826698297343434,"empresas"
"279",2014-01-01,"Timor GAP","Timor-Leste","Asia-Pacific","Pre-production NOCs","USD million",2.7959,0.5819,-0.912017,0,4.0394,3.9799,3.9799,0.0595,3.3778,-0.270003256557523,-0.270003256557523,66.8890756302521,66.8890756302521,0.98527008961727,0.0149501243749843,"empresas"
"280",2014-01-01,"TPDC","Tanzania","Sub-Saharan Africa","Small domestic producers","USD million",902.6446,19.919,0,0,987.7228,86.0872,51.9396,901.6356,922.5636,0,0,0.0954789274070367,0.0576059774037316,0.0871572469522826,10.4735152264216,"empresas"
"281",2014-01-01,"Turkmengaz","Turkmenistan","Eurasia","Large domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"282",2014-01-01,"YOGC","Yemen","Middle East/North Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"283",2014-01-01,"YPF","Argentina","Latin America/Caribbean","Large domestic producers","USD million",20612.7939,1208.3798,2275.8355,1637.4673,25826.238,16813.4191,6608.5667,9012.8189,21821.1737,0.179335119815301,0.104294825351214,1.8655006038122,0.733240817698001,0.651020837800689,0.536049143032425,"empresas"
"284",2014-01-01,"YPFB","Bolivia","Latin America/Caribbean","Medium domestic producers","USD million",8641.6742,0,-657.3386,2324.6491,15019.998,6134.4794,4244.7435,8885.5186,8641.6742,0.192938366040229,-0.0760661169105403,0.690390699311574,0.477714772889002,0.408420786740451,1.44845520224585,"empresas"
"285",2015-01-01,"ADNOC","United Arab Emirates","Middle East/North Africa","Large domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"286",2015-01-01,"BAPCO","Bahrain","Middle East/North Africa","Medium domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"287",2015-01-01,"Basra Oil Company","Iraq","Middle East/North Africa","Large domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"288",2015-01-01,"CNOOC","China","Asia-Pacific","Internationalized operators","USD million",151000.0338,12821.3802,15449.0847,611.1613,186653.5711,79198.6988,30661.3163,107454.8723,163821.414,0.0980350834964713,0.0943044277471564,0.737041486391492,0.285341331144088,0.424308510859238,1.3567757289972,"empresas"
"289",2015-01-01,"CNOOC Limited","China","Asia-Pacific","Internationalized operators","USD million",84167.3149,1905.5836,6072.2712,500.3622,106682.1692,44692.3334,13549.6031,61989.8358,86072.8985,0.0763612416282228,0.0705480041432554,0.720962280722802,0.218577818849457,0.418929739947583,1.38703511506517,"empresas"
"290",2015-01-01,"CNPC","China","Asia-Pacific","Internationalized operators","USD million",472399.414,55041.9307,49545.0054,4211.489,647788.894,262675.548,170898.5846,385113.346,527441.3447,0.101919379169215,0.0939346259026781,0.682073344713429,0.443761781758662,0.405495602707878,1.46611798826437,"empresas"
"291",2015-01-01,"CUPET","Cuba","Latin America/Caribbean","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"292",2015-01-01,"Ecopetrol","Colombia","Latin America/Caribbean","Large domestic producers","USD million",37522.6414,2389.0352,4337.3384,259.0751,44858.2402,28361.6197,6361.9128,16496.6205,39911.6766,0.115164630793786,0.10867342014893,1.71923817366108,0.385649460748642,0.632249940558301,0.581652975905322,"empresas"
"293",2015-01-01,"EGPC","Egypt","Middle East/North Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"294",2015-01-01,"ENH","Mozambique","Sub-Saharan Africa","Small domestic producers","USD million",0,0,0,0.0927,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"295",2015-01-01,"ENOC","United Arab Emirates","Middle East/North Africa","Internationalized operators","USD million",0,0,0,0,18248,0,0,0,0,NA,NA,NA,NA,0,NA,"empresas"
"296",2015-01-01,"Equinor","Norway","Western Europe","Internationalized operators","USD million",89159.8636,9424.4084,-4240.9838,5158.6235,119913.1962,75767.2832,16740.7254,44021.9076,98584.272,0.00930817544607927,-0.0430188681618504,1.72112676007707,0.380281689564947,0.631851085627221,0.581014730115069,"empresas"
"297",2015-01-01,"ETAP","Tunisia","Middle East/North Africa","Small domestic producers","USD million",763.8426,587.9987,24.4647,158.5269,2754.0415,1746.073,1237.725,1007.9685,1351.8413,0.135364705901499,0.0180973166006986,1.73226941119688,1.22794015884425,0.634003881205131,0.577277410509183,"empresas"
"298",2015-01-01,"Gabon Oil Company","Gabon","Sub-Saharan Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"299",2015-01-01,"Gazprom","Russia","Eurasia","Internationalized operators","USD million",214289.8188,22303.0425,36775.3433,1718.6255,279827.6594,100716.355,34866.8023,179111.3044,236592.8613,0.162701311394132,0.155437248182095,0.56231154888513,0.194665559590442,0.359922801112491,1.77837357596986,"empresas"
"300",2015-01-01,"GEPetrol","Equatorial Guinea","Sub-Saharan Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"301",2015-01-01,"GNPC","Ghana","Sub-Saharan Africa","Small domestic producers","USD million",691.1238,4.2702,290.0966,0.0116,823.8975,252.8278,29.2204,571.0697,695.394,0.417185365418741,0.417168684227934,0.442726693431642,0.0511678346793745,0.306868026665938,2.25872985486564,"empresas"
"302",2015-01-01,"IPIC","United Arab Emirates","Middle East/North Africa","Internationalized operators","USD million",38791.271,5355.927,-2293.727,564.337,58044.038,44658.155,18308.19,13018.549,44147.198,-0.0391732675763476,-0.05195634386581,3.43034811329588,1.40631571152822,0.769384014943964,0.291515603365164,"empresas"
"303",2015-01-01,"KazMunayGas","Kazakhstan","Eurasia","Large domestic producers","USD million",33083.219,3472.7362,-1134.4546,1046.9995,48300.8095,20833.9635,5802.3888,27466.8451,36555.9552,-0.00239236259924074,-0.0310333731889462,0.758513161018263,0.211250647057386,0.431337770850404,1.31836868678396,"empresas"
"304",2015-01-01,"KPC","Kuwait","Middle East/North Africa","Large domestic producers","USD million",74950.4678,18141.8091,64671.0506,0,112055.0875,37809.2851,29881.7999,74242.4785,93092.2769,0.694698343982604,0.694698343982604,0.509267549574062,0.40248925552775,0.337416943251238,1.9636043977991,"empresas"
"305",2015-01-01,"MOGE","Myanmar","Asia-Pacific","Small domestic producers","USD million",0,0,0,611.1368,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"306",2015-01-01,"Naftogaz","Ukraine","Eurasia","Medium domestic producers","USD million",26634.7471,423.9473,3048.7948,0,30657.325,10036.3943,4315.189,20620.9308,27058.6944,0.112673389001356,0.112673389001356,0.486709082016802,0.209262571212353,0.327373451532383,2.05461545088957,"empresas"
"307",2015-01-01,"NAMCOR","Namibia","Sub-Saharan Africa","Pre-production NOCs","USD million",18.0106,19.6919,-0.0381,0.7311,51.1194,25.6115,9.1963,25.5079,37.7025,0.0183807439824945,-0.00101054306743585,1.00406148683349,0.360527522845863,0.501013313927785,0.995954942115846,"empresas"
"308",2015-01-01,"National Oil Kenya","Kenya","Sub-Saharan Africa","Pre-production NOCs","USD million",76.7274,3.4409,-0.6443,0.7128,127.0116,87.9082,64.371,39.1033,80.1683,0.000854452445667427,-0.00803684249260618,2.24810182260832,1.64617819979388,0.692127333251451,0.444819709651659,"empresas"
"309",2015-01-01,"Nilepet","South Sudan","Sub-Saharan Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"310",2015-01-01,"NIOC","Iran","Middle East/North Africa","Large domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"311",2015-01-01,"NNPC","Nigeria","Sub-Saharan Africa","Large domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"312",2015-01-01,"NOC Libya","Libya","Middle East/North Africa","Large domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"313",2015-01-01,"NOCAL","Liberia","Sub-Saharan Africa","Pre-production NOCs","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"314",2015-01-01,"ONGC","India","Asia-Pacific","Internationalized operators","USD million",46365.5413,4019.1954,12567.5343,1188.744,55526.1808,26337.5039,9955.9905,29188.6771,50384.7367,0.273024713454541,0.249431377895838,0.902319204456169,0.341090843750504,0.474325867915627,1.10825525497122,"empresas"
"315",2015-01-01,"OOC","Oman","Middle East/North Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"316",2015-01-01,"Orsted","Denmark","Western Europe","Internationalized operators","USD million",12608.9737,546.5296,4096.5193,523.7885,21532.9974,14059.0532,5573.7989,7689.7617,13155.5033,0.351207224432075,0.311392062058165,1.82828203896097,0.724833761753631,0.652907393189951,0.546961562105761,"empresas"
"317",2015-01-01,"PCJ","Jamaica","Latin America/Caribbean","Pre-production NOCs","USD million",170.8628,0,10.1908,3.4201,241.4857,241.4857,27.2106,164.9331,170.8628,0.0796598206280126,0.0596431756941827,1.46414334054232,0.164979619009162,1,0.682993237280717,"empresas"
"318",2015-01-01,"PDVSA","Venezuela","Latin America/Caribbean","Large domestic producers","USD million",144588,5821,19345,0,198523,107644,52692,90879,150409,0.128615973778165,0.128615973778165,1.18447606157638,0.579803915095897,0.542224326652327,0.844255137304448,"empresas"
"319",2015-01-01,"Pemex","Mexico","Latin America/Caribbean","Large domestic producers","USD million",95181.0082,6901.0071,-8799.95,0,112040.8962,196067.4984,27978.3278,-84026.6023,102082.0153,-0.0862047048555868,-0.0862047048555868,-2.33339791248468,-0.332969881372914,1.7499636744248,-0.42855956742293,"empresas"
"320",2015-01-01,"Pertamina","Indonesia","Asia-Pacific","Large domestic producers","USD million",31189.244,3111.066,1442.163,1565.075,45518.903,26043.665,8546.589,19475.238,34300.31,0.0876737848724982,0.0420451885128735,1.33727069214764,0.438843879597261,0.572150541501407,0.747791756651762,"empresas"
"321",2015-01-01,"Perupetro","Peru","Latin America/Caribbean","Medium domestic producers","USD million",336.4611,14.4085,646.0918,0.3473,415.4747,404.6144,76.0018,10.8603,350.8696,1.84239130434783,1.84140147792798,37.2562820548235,6.99813080669963,0.973860502215899,0.0268411109441483,"empresas"
"322",2015-01-01,"Petroamazonas","Ecuador","Latin America/Caribbean","Medium domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"323",2015-01-01,"Petrobangla","Bangladesh","Asia-Pacific","Medium domestic producers","USD million",3.9198,114.6101,-115.5958,121.5148,723.5685,100.2113,98.2364,0,118.5299,0.0499367670098431,-0.975245908416357,NA,NA,0.138495940605485,0,"empresas"
"324",2015-01-01,"Petrobras","Brazil","Latin America/Caribbean","Internationalized operators","USD million",187093,25058,-9748,0,230521,164466,28573,66055,212151,-0.0459484046740293,-0.0459484046740293,2.48983422905155,0.432563772613731,0.713453438081563,0.401633164301436,"empresas"
"325",2015-01-01,"PetroChina","China","Asia-Pacific","Internationalized operators","USD million",328302.4839,11685.77,39577.5911,2525.2555,384399.5751,168576.7819,75697.7692,215822.7932,339988.2539,0.123836179976922,0.116408701318372,0.78108887110817,0.350740383245119,0.438545703012667,1.28026404803496,"empresas"
"326",2015-01-01,"Petroci","Cote d'Ivoire","Sub-Saharan Africa","Small domestic producers","USD million",1232.9989,28.4506,0,0.0592,2428.1243,1826.1074,1601.4606,581.2351,1261.4495,0.0000469301387015493,0,3.14177068797118,2.75527166201766,0.752065040492367,0.318291848551734,"empresas"
"327",2015-01-01,"Petroecuador","Ecuador","Latin America/Caribbean","Medium domestic producers","USD million",4830,0,0,0,7624,4002,2058,5658,4830,0,0,0.707317073170732,0.36373276776246,0.52492130115425,1.41379310344828,"empresas"
"328",2015-01-01,"PetroleumBrunei","Brunei","Asia-Pacific","Medium domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"329",2015-01-01,"Petronas","Malaysia","Asia-Pacific","Internationalized operators","USD million",103551.907,30913.0692,5907.5659,4071.1814,151557.2808,45129.9419,18605.8111,106427.3389,134464.9762,0.0742107542201759,0.0439338634263634,0.424044633328702,0.174821726187124,0.297774819274799,2.35824232027208,"empresas"
"330",2015-01-01,"PetroSA","South Africa","Sub-Saharan Africa","Small domestic producers","USD million",793.4164,320.935,-1108.2745,0,1554.2647,1230.0239,329.2888,324.2408,1114.3514,-0.994546693260313,-0.994546693260313,3.79355065741264,1.01556867611972,0.791386370674184,0.263605284417644,"empresas"
"331",2015-01-01,"Petrotrin","Trinidad and Tobago","Latin America/Caribbean","Small domestic producers","USD million",4828.148,271.5694,25.347,0,5853.0589,4135.6055,1750.0798,1745.6779,5099.7174,0.00497027541173164,0.00497027541173164,2.36905416514696,1.00252159920224,0.706571652644739,0.422109386400613,"empresas"
"332",2015-01-01,"PetroVietnam","Vietnam","Asia-Pacific","Medium domestic producers","USD million",292.0503,290.5537,0,0,942.2788,485.4734,466.2358,456.8054,582.604,0,0,1.06275757685877,1.02064423931941,0.515212058257068,0.940948360919465,"empresas"
"333",2015-01-01,"PNOC","Philippines","Asia-Pacific","Small domestic producers","USD million",0,5.533,39.2873,0.4246,883.5097,79.4992,0,804.0106,5.533,7.17728176396168,7.10054220133743,0.0988782983706931,0,0.0899811286735166,10.1134426509952,"empresas"
